candidate_id,source_dataset,source_split,edit_type,source_record_id,source_shard,source_row,instruction_original,local_caption,target_prompt,region_source,mask_area_ratio,mask_components,diff_mass_inside_ratio,changed_pixel_inside_ratio,small_target,multi_target,multi_object_scene,same_class_multi_instance_proxy,requires_ref_instruction,strict_eligible,selection_score,review_flags
he_000000000307,HumanEdit,train,add,000000000307,/mnt/bn/strategy-mllm-train/user/tanyue/datasets/HumanEdit/data/train-00033-of-00034-8404b6591ad0d14c.parquet,143,Place a black dog with the neck is white in the center of the image.,"In the center of the picture, a black dog with a white neck is pacing, and on the right, a brown and white dog is chasing a Frisbee.","The image depicts two dogs, one black and white and the other brown and white, running through a grassy field with a frisbee in the foreground. The scene is set against a backdrop of trees and a car parked in the distance.

* Two dogs running through a grassy field:
	+ The dogs are positioned in the center of the image.
	+ They are both running towards the right side of the frame.
	+ The black and white dog is slightly ahead of the brown and white dog.
* A frisbee in the foreground:
	+ The frisbee is partially visible in the bottom-left corner of the image.
	+ It appears to be made of plastic or rubber.
	+ The frisbee is yellow with a blue rim.
* Trees and a car in the background:
	+ The trees are scattered throughout the field, providing shade and shelter for the dogs.
	+ The car is parked near the edge of the field, partially obscured by the trees.
	+ The car is white or light-colored.

Overall, the image captures a playful moment between the two dogs as they chase after a frisbee in a serene and natural setting.",human_brush_alpha,0.14971446990966797,1,0.7472893595695496,0.947314028923278,False,False,False,True,False,True,12.297735299545446,
he_000000093106,HumanEdit,train,add,000000093106,/mnt/bn/strategy-mllm-train/user/tanyue/datasets/HumanEdit/data/train-00030-of-00034-f0e63a7fd03eaeaf.parquet,72,Add a top hat.,"On the sofa sat a boy in a black top hat, a suit and tie with lots of little things on it","The image depicts a man sitting on a couch, wearing a black shirt, tie, and hat. He has a distinctive tie adorned with small bottles of liquor attached to it. The man is positioned in front of a red curtain, with a lamp and a record player visible in the background. The room's floor is made of light-colored wood, and a brown couch is situated behind the man. The overall atmosphere suggests a relaxed and informal setting, possibly a living room or home office.",human_brush_alpha,0.044646263122558594,1,0.7882699966430664,0.9618756087379992,False,False,False,True,False,True,11.68912360693521,
he_0CgpDVNOKgs,HumanEdit,train,add,0CgpDVNOKgs,/mnt/bn/strategy-mllm-train/user/tanyue/datasets/HumanEdit/data/train-00030-of-00034-f0e63a7fd03eaeaf.parquet,113,Add a hat.,"On the round table lay a little girl in a white hat, short hair, open eyes, and a flowered dress","""Little girl with a big smile and a messy hat, sitting on a wooden stool, looking directly at the camera.""",human_brush_alpha,0.10743427276611328,1,0.9328832030296326,0.981904948499776,False,False,False,False,False,True,11.047967161361484,
he_0E_vhMVqL9g,HumanEdit,train,add,0E_vhMVqL9g,/mnt/bn/strategy-mllm-train/user/tanyue/datasets/HumanEdit/data/train-00015-of-00034-844251aad179124e.parquet,104,Add a hat.,The little girl wearing a hat shakes hands with a robot,"The image depicts a young girl interacting with a robot in a public setting. The girl, dressed in a white shirt with pink flowers and a black baseball cap, is reaching out to touch the robot's hand. The robot, positioned on the right side of the image, has a white body and a screen on its chest, and is adorned with pink flowers around its neck. The background of the image is blurred, but it appears to be a busy street or market, with people and signs visible in the distance.

The overall atmosphere of the image suggests a sense of curiosity and wonder, as the girl explores the world of technology and robotics. The robot's friendly and approachable design adds to the sense of warmth and connection between the two characters.",human_brush_alpha,0.086181640625,1,0.8583182692527771,0.9811461746278094,False,False,False,False,False,True,10.887404968855295,
he_0G9rZGQqGig,HumanEdit,train,add,0G9rZGQqGig,/mnt/bn/strategy-mllm-train/user/tanyue/datasets/HumanEdit/data/train-00015-of-00034-844251aad179124e.parquet,157,Add a straw hat on the head.,A woman holding a little girl wearing a straw hat,"""An indigenous woman and child share a tender moment, their bond and cultural heritage evident in the traditional headpiece and the child's curious expression.""",human_brush_alpha,0.11887836456298828,1,0.9358311295509338,0.986267857996082,False,False,False,False,False,True,10.99630236668358,
he_0eKR4M2uuL8,HumanEdit,train,add,0eKR4M2uuL8,/mnt/bn/strategy-mllm-train/user/tanyue/datasets/HumanEdit/data/train-00015-of-00034-844251aad179124e.parquet,116,Add a pair of sunglasses.,A stylish dog wearing sunglasses caught a lot of attention.,"The image features a dog wearing sunglasses, with the dog's face being the main focus. The dog has a white coat with black and brown spots, and its ears are perked up. It is looking directly at the camera with a neutral expression.

*   **Dog's Face:**
    *   The dog's face is the central element of the image.
    *   It has a white coat with black and brown spots.
    *   Its ears are perked up, indicating alertness or attention.
*   **Sunglasses:**
    *   The dog is wearing sunglasses, which adds a humorous touch to the image.
    *   The sunglasses are dark and cover the dog's eyes, giving it a cool and stylish appearance.
*   **Background:**
    *   The background of the image is blurred, but it appears to be a natural setting, possibly outdoors.
    *   The greenery in the background suggests a park or garden-like environment.
*   **Overall Mood:**
    *   The image conveys a sense of playfulness and humor.
    *   The dog's sunglasses and serious expression create a comical contrast.

The image is a lighthearted and entertaining representation of a dog enjoying the outdoors while looking stylish",human_brush_alpha,0.0924234390258789,1,0.9130299091339111,0.9597179589839405,False,True,True,False,False,True,11.061899061030822,
he_0fOAmzgZ5cA,HumanEdit,train,add,0fOAmzgZ5cA,/mnt/bn/strategy-mllm-train/user/tanyue/datasets/HumanEdit/data/train-00015-of-00034-844251aad179124e.parquet,147,Add water bottle.,The little girl is holding a bottle and receiving water from the spray nozzle,"The image depicts a person's hand holding a blue water gun, with water spraying out of it. The person is wearing a teal shirt and is standing in front of a blurred background that appears to be a pool or other body of water. The overall atmosphere suggests a fun and playful scene, possibly during a summer or outdoor event.",human_brush_alpha,0.0862264633178711,1,0.8916547894477844,0.9840294107115148,False,False,False,False,False,True,11.02051282155128,
he_0jRQ-_fM0gM,HumanEdit,train,add,0jRQ-_fM0gM,/mnt/bn/strategy-mllm-train/user/tanyue/datasets/HumanEdit/data/train-00012-of-00034-858bad23f2c47aa8.parquet,60,Add a white strawberry to the middle of several red strawberries.,There is a white strawberry in the middle of several red strawberries.,"""White strawberry stands out in a sea of red, its green leaves a vibrant contrast to the lush, ripe berries surrounding it.""",human_brush_alpha,0.2831850051879883,1,0.980991005897522,0.9952092401780067,False,True,True,True,False,True,12.034366638897717,
he_0qEmA2h57Pk,HumanEdit,train,add,0qEmA2h57Pk,/mnt/bn/strategy-mllm-train/user/tanyue/datasets/HumanEdit/data/train-00008-of-00034-37561f9e3fac8178.parquet,11,Put a moon in the middle of the sky without any clouds,A bright moon in the middle of the clouds,"The moon, a glowing orb, shines brightly through a veil of dark clouds, its light casting an ethereal glow on the surrounding landscape. The clouds, tinted with hues of pink and purple, appear to be illuminated from within, as if infused with a soft, otherworldly light. The overall effect is one of serene beauty, as if the moon is a beacon of hope and tranquility in the midst of a turbulent sky.",human_brush_alpha,0.07074546813964844,1,0.6013152003288269,0.973769555551023,False,False,False,True,False,True,12.029251098074266,
he_0qqWALcBFnY(1),HumanEdit,train,add,0qqWALcBFnY(1),/mnt/bn/strategy-mllm-train/user/tanyue/datasets/HumanEdit/data/train-00008-of-00034-37561f9e3fac8178.parquet,23,Add a puppy to the right of the person,"In front of the house, in front of a water, there was a boy standing next to a puppy","The image depicts a man standing in a puddle of water, accompanied by his dog. The man is dressed in a dark green jacket, red pants, and black shoes, with his hands casually placed in his pockets. His reflection is visible in the puddle, which is surrounded by palm trees and a white building in the background. The dog, with its brown and white fur, stands to the left of the man, adding to the serene atmosphere of the scene.",human_brush_alpha,0.07305717468261719,1,0.6730540990829468,0.9610103407357179,False,False,False,True,False,True,12.336305485489117,
he_1kdIG_258bU,HumanEdit,train,add,1kdIG_258bU,/mnt/bn/strategy-mllm-train/user/tanyue/datasets/HumanEdit/data/train-00003-of-00034-9b77bb1da8f3e008.parquet,63,"Add a red boat in the lower right corner of the picture, with an orange-red light on the bow","There is a lake below the tower, and there is a boat in the lake","The image depicts a serene and picturesque scene, with a large body of water in the foreground and a majestic temple in the background. The temple's unique architecture, featuring multiple tiers and a distinctive roof, is a striking feature of the image.

* A large body of water in the foreground:
	+ The water is calm and peaceful, reflecting the sky above.
	+ It appears to be a lake or a river, surrounded by lush greenery.
	+ The water's edge is lined with trees and other vegetation.
* A temple in the background:
	+ The temple is a prominent feature of the image, with its multiple tiers and distinctive roof.
	+ It is situated on a small island or peninsula, surrounded by the water.
	+ The temple's architecture is unique and eye-catching.
* A boat with a red sail:
	+ The boat is small and appears to be a traditional fishing boat.
	+ It is sailing on the water, with its red sail billowing in the wind.
	+ The boat adds a pop of color to the otherwise muted palette of the image.

Overall, the image presents a tranquil and idyllic scene, with the temple and boat adding visual interest to the calm waters. The use of muted colors and soft lighting creates a",human_brush_alpha,0.03654766082763672,1,0.6888084411621094,0.887619581595823,False,False,False,True,False,True,11.965654125324214,
he_2OX0bKvL1-I,HumanEdit,train,add,2OX0bKvL1-I,/mnt/bn/strategy-mllm-train/user/tanyue/datasets/HumanEdit/data/train-00008-of-00034-37561f9e3fac8178.parquet,130,Woman holding a spoon,The girl has a spoon in her hand,"The image shows a woman cooking in a kitchen, with the title ""A Woman Cooking in a Kitchen"" not visible. 

* The woman has dark hair and is wearing a white shirt.
	+ She is leaning over a stove, looking down at a pot.
	+ Her right hand is holding a wooden spoon.
* There are two pots on the stove.
	+ One pot is large and silver, with a lid on it.
	+ The other pot is smaller and silver, with a wooden handle.
* The background of the image is a kitchen with white walls and black countertops.
	+ There is a sink and a faucet in the background.
	+ There are also some green plants on the counter.

The image suggests that the woman is preparing a meal, possibly for herself or others. The presence of multiple pots and the woman's focused expression imply that she is a skilled cook.",human_brush_alpha,0.04311656951904297,1,0.7813635468482971,0.9617108930086029,False,False,False,False,False,True,11.039871345383908,
he_2mSzfaseWvg,HumanEdit,train,add,2mSzfaseWvg,/mnt/bn/strategy-mllm-train/user/tanyue/datasets/HumanEdit/data/train-00008-of-00034-37561f9e3fac8178.parquet,109,A butterfly is perched on the top of a dandelion,There is a butterfly perched on top of a dandelion,"The image features a butterfly perched on a dandelion seed head, set against a blurred background that suggests a natural outdoor setting. The butterfly's wings display a striking color pattern, with red, green, and black hues. The dandelion seed head is characterized by its fluffy, white appearance, with delicate strands radiating from its center. The overall scene exudes a sense of serenity and tranquility, evoking a peaceful atmosphere reminiscent of a sunny day in a field or meadow.",human_brush_alpha,0.029787063598632812,1,0.6883715987205505,0.9186842105263158,False,False,False,True,False,True,11.836609368555372,
he_3c1Jv1EXYtc,HumanEdit,train,add,3c1Jv1EXYtc,/mnt/bn/strategy-mllm-train/user/tanyue/datasets/HumanEdit/data/train-00004-of-00034-7fffbdc560482a31.parquet,46,Put a small hat on the woman,A woman wearing a hat in the laboratory with a man next to her,"The image depicts a group of people working in a room filled with various pieces of equipment, including computers and other machinery. The scene appears to be set in an industrial or technical setting, possibly a factory or laboratory.

*   **People:**
    *   There are three individuals visible in the image, all of whom appear to be men.
    *   They are dressed in casual attire, with one of them wearing a hat.
    *   The men are engaged in various activities, such as operating equipment or observing screens.
*   **Equipment:**
    *   The room is equipped with several pieces of machinery, including computers, monitors, and other technical devices.
    *   Some of the equipment appears to be old-fashioned, suggesting that the image may be from an earlier time period.
    *   The machines are arranged in a way that suggests they are being used for some kind of technical or scientific purpose.
*   **Atmosphere:**
    *   The atmosphere in the image is one of concentration and focus, as the men are intently engaged with their work.
    *   The room is well-lit, with natural light streaming in through the windows.
    *   The overall mood of the image is one of productivity and industry.

Overall,",human_brush_alpha,0.10711860656738281,1,0.9286317825317383,0.9860911896379363,False,False,False,False,False,True,11.832898677909087,
he_4Cjn0FDEud8,HumanEdit,train,add,4Cjn0FDEud8,/mnt/bn/strategy-mllm-train/user/tanyue/datasets/HumanEdit/data/train-00030-of-00034-f0e63a7fd03eaeaf.parquet,36,Add a hat.,A kid in a pink hat with an open mouth and a white short-sleeved pink dress,"The image depicts a young girl wearing a pink hat and a pink-and-white dress, with her mouth open in a surprised expression. The background is blurred, but it appears to be an indoor setting, possibly a store or restaurant.

The girl's facial expression suggests that she has just seen something unexpected or shocking, and her wide eyes and open mouth convey a sense of surprise and alarm. The pink hat and dress add a touch of playfulness and femininity to the image, while the blurred background helps to focus attention on the girl's reaction.

Overall, the image captures a moment of surprise and wonder, and the girl's expression is both endearing and engaging.",human_brush_alpha,0.11115264892578125,1,0.9337335228919983,0.9851495959816554,False,False,False,False,False,True,11.029651659573574,
he_4cNByrzzNik,HumanEdit,train,add,4cNByrzzNik,/mnt/bn/strategy-mllm-train/user/tanyue/datasets/HumanEdit/data/train-00030-of-00034-f0e63a7fd03eaeaf.parquet,37,Add a hat.,A girl in a brown hat and glasses with a hand over her mouth,"The image depicts a young woman sitting on a bus, captured from the chest up. She is wearing a brown cap and a dark-colored jacket, with her hand raised to her chin. The background, though out of focus, appears to be a cityscape through the bus window. The overall atmosphere suggests a daytime setting, likely during the morning or early afternoon.",human_brush_alpha,0.09810924530029297,1,0.8842613101005554,0.9846186636353949,False,False,False,False,False,True,10.910023769521786,
he_5Hwt59WvpqM,HumanEdit,train,add,5Hwt59WvpqM,/mnt/bn/strategy-mllm-train/user/tanyue/datasets/HumanEdit/data/train-00017-of-00034-7ba280c9a805ec9a.parquet,107,Add an insect.,A cactus crawling an insect,"The image presents a close-up view of a small, green cactus with numerous spines, set against a blurred background that suggests an outdoor environment. The cactus is centered in the frame, with its spines radiating outward from its rounded body. The background is out of focus, but it appears to be a natural setting, possibly a garden or a desert landscape.

* A small, green cactus with numerous spines:
	+ The cactus is the main subject of the image.
	+ It has a rounded body and numerous spines that are evenly distributed.
	+ The spines are long and thin, giving the cactus a prickly appearance.
* The cactus is centered in the frame:
	+ The cactus is placed directly in the middle of the image.
	+ It is the focal point of the composition.
	+ The surrounding environment is blurred, drawing attention to the cactus.
* The background is out of focus, but it appears to be a natural setting:
	+ The background is blurry and indistinct.
	+ It suggests a natural environment, possibly a garden or a desert landscape.
	+ The colors in the background are muted and earthy, adding to the natural ambiance.

Overall, the image showcases a small",human_brush_alpha,0.013835906982421875,1,0.5567532181739807,0.8991100259903915,True,False,False,False,False,True,10.43077647032526,
he_5Ufu-tY-Txk,HumanEdit,train,add,5Ufu-tY-Txk,/mnt/bn/strategy-mllm-train/user/tanyue/datasets/HumanEdit/data/train-00013-of-00034-383e8c49db6af26e.parquet,70,Add brown tops.,A child in a brown and black coat turned to look to the left.,"Here is a rephrased version of the caption:

This image captures a young boy in a striking brown and white outfit, adorned with a bow tie and a white shirt, exuding a sense of sophistication and charm. The boy's attire is complemented by a pair of dark blue pants, adding a touch of contrast to his overall appearance.

The background of the image is a solid black, which serves to accentuate the boy's features and create a sense of depth. A white balloon is visible in the foreground, adding a playful and celebratory atmosphere to the scene.

Overall, the image presents a captivating and well-composed portrait of a young boy, with a focus on his stylish and youthful appearance.",human_brush_alpha,0.16417694091796875,1,0.9729623198509216,0.989566871996646,False,False,False,False,False,True,10.943501167842461,
he_8VPSh4Wj61Q,HumanEdit,train,add,8VPSh4Wj61Q,/mnt/bn/strategy-mllm-train/user/tanyue/datasets/HumanEdit/data/train-00007-of-00034-cee93102372ec1a7.parquet,8,Add a bee in the center of the flower in the middle of the picture,"Many white flowers are clustered together, and there is a honey on the flower","The image depicts a serene and peaceful scene, with a bee perched on a white flower, surrounded by other flowers of varying colors. The bee's presence adds a touch of life and activity to the otherwise tranquil atmosphere.

* A bee is on a white flower:
	+ The bee is positioned in the center of the image, drawing attention to its delicate features.
	+ The white flower provides a clean and crisp backdrop for the bee's activities.
* The flower has many petals:
	+ The petals are arranged in a circular pattern, creating a sense of symmetry and balance.
	+ The numerous petals add to the overall beauty and complexity of the flower.
* The flower is surrounded by other flowers:
	+ The surrounding flowers are of different colors, adding a pop of color and visual interest to the image.
	+ The arrangement of the flowers creates a sense of depth and dimensionality, drawing the viewer's eye through the image.

Overall, the image presents a captivating and harmonious scene, with the bee and flowers working together to create a sense of serenity and wonder.",human_brush_alpha,0.074432373046875,1,0.8374069929122925,0.9695238095238096,False,False,False,True,False,True,13.00544042287191,
he_8n-3h1WkaQk,HumanEdit,train,add,8n-3h1WkaQk,/mnt/bn/strategy-mllm-train/user/tanyue/datasets/HumanEdit/data/train-00005-of-00034-ba219ad346ef60ce.parquet,139,Add snow.,The mountains are covered with snow and there are blue ice at the foot of the mountains,"A breathtaking, icy landscape unfolds, with a towering glacier in the foreground and a rugged, snow-covered mountain range in the background. The glacier's pale blue hue is striking, while the mountain's dark grey peaks are partially shrouded in clouds. The image exudes a sense of serenity and vastness, inviting the viewer to step into its majestic world.",human_brush_alpha,0.14618778228759766,1,0.9625962376594543,0.9847735339009545,False,False,False,False,False,True,10.974462528436899,
he_8v2Dz6vfN80,HumanEdit,train,add,8v2Dz6vfN80,/mnt/bn/strategy-mllm-train/user/tanyue/datasets/HumanEdit/data/train-00006-of-00034-3753b8775b6033f6.parquet,165,Add a butterfly and stick it on the flower,"There are two red flowers on the grass, and there is a butterfly on the flower","A butterfly perches on a vibrant pink flower, its wings a mesmerizing blend of black and white, with delicate red and yellow accents. The flower's petals are a kaleidoscope of pink hues, while the dark background subtly hints at the lush foliage that surrounds it.",human_brush_alpha,0.07344722747802734,1,0.9049682021141052,0.9802966133855519,False,False,False,False,False,True,11.066996043786347,
he_973wAyYLeL0,HumanEdit,train,add,973wAyYLeL0,/mnt/bn/strategy-mllm-train/user/tanyue/datasets/HumanEdit/data/train-00007-of-00034-cee93102372ec1a7.parquet,50,Add a bee in the center of the picture,There is a bee on the yellow flower,"The image depicts a bee perched on a yellow flower, with the bee positioned in the center of the frame. The bee is facing the right side of the image, and its body is oriented towards the top-right corner. The bee's wings are folded against its back, and its legs are extended outward from its body.

The yellow flower, which appears to be a daffodil, dominates the foreground of the image. Its petals are slightly ruffled, and its center is filled with a cluster of tiny, yellow stamens. The flower's stem is not visible in the image.

In the background, there is a blurred green area that suggests the presence of leaves or foliage. The overall atmosphere of the image is one of warmth and vibrancy, with the bright yellow color of the flower and the bee's shiny exoskeleton creating a sense of energy and life.",human_brush_alpha,0.11406326293945312,1,0.8959152102470398,0.9785691563279589,False,False,False,True,False,True,13.062084506739739,
he_A_HTot3y5XA,HumanEdit,train,add,A_HTot3y5XA,/mnt/bn/strategy-mllm-train/user/tanyue/datasets/HumanEdit/data/train-00007-of-00034-cee93102372ec1a7.parquet,87,Add bees.,"There are many pink flowers growing on the tree, and there is a bee on the pink flowers","The image showcases a stunning cluster of pink cherry blossoms, with delicate petals and a few leaves, set against a blurred background of more blossoms. The blossoms are the main focus, with their soft pink hue and intricate details on full display. A few leaves are scattered throughout the cluster, adding a touch of greenery to the otherwise pink scene.

In the foreground, a few bees are visible, collecting nectar from the blossoms. The bees are small and dark, with their bodies partially obscured by the flowers. The background is blurred, but it appears to be a sunny day, with the blossoms bathed in warm light.

Overall, the image captures the beauty and vibrancy of cherry blossoms in full bloom, with the added bonus of a few busy bees collecting nectar. The soft focus and warm lighting create a dreamy, ethereal atmosphere, inviting the viewer to step into the serene and idyllic world of the blossoms.",human_brush_alpha,0.0826730728149414,1,0.8960820436477661,0.9815469517978788,False,False,False,False,False,True,11.064677692173005,
he_CQwFUfliJyU,HumanEdit,train,add,CQwFUfliJyU,/mnt/bn/strategy-mllm-train/user/tanyue/datasets/HumanEdit/data/train-00030-of-00034-f0e63a7fd03eaeaf.parquet,105,Add a hat.,A boy in a striped hat with a tongue out and a red shirt.,"The image depicts a young boy with a distinctive hat and a red shirt, exuding a playful and carefree atmosphere. The boy's attire is notable, with a dark-colored hat featuring horizontal stripes in various colors, including black, white, and red. His shirt is a vibrant red hue with a blue collar and a logo on the front, although the details of the logo are not discernible.

The boy's facial expression is the most striking aspect of the image, as he sticks out his tongue and winks at the camera, conveying a sense of mischief and playfulness. His dark eyes are framed by thick eyebrows, adding to his endearing and youthful appearance. The background of the image is blurred, but it appears to be an outdoor setting, with a natural light source illuminating the scene.

Overall, the image captures a joyful and lighthearted moment, showcasing the boy's carefree spirit and playful personality.",human_brush_alpha,0.2016000747680664,1,0.9542673826217651,0.9921704704787265,False,False,False,False,False,True,10.739656649921042,
he_CnSIcPtMG7U,HumanEdit,train,add,CnSIcPtMG7U,/mnt/bn/strategy-mllm-train/user/tanyue/datasets/HumanEdit/data/train-00030-of-00034-f0e63a7fd03eaeaf.parquet,103,Add a hat.,"In front of a green wheat field, a long-haired girl in a white dress held her face in her hands and wore a straw hat with a black ribbon on it sat on a chair","The image depicts a young woman sitting on a wooden chair in a field of tall grass, with the wind blowing her long, wavy hair. She is dressed in a white blouse and a straw hat, and her right hand is gently touching her face as she looks directly at the camera. The background of the image is blurred, but it appears to be a serene and peaceful outdoor setting, with the tall grass swaying gently in the breeze. The overall atmosphere of the image is one of tranquility and relaxation, capturing a moment of quiet contemplation in a beautiful natural setting.",human_brush_alpha,0.07198333740234375,1,0.8793018460273743,0.9767421073331188,False,False,False,False,False,True,10.95207412326568,
he_KJE--xk4AWE,HumanEdit,train,add,KJE--xk4AWE,/mnt/bn/strategy-mllm-train/user/tanyue/datasets/HumanEdit/data/train-00030-of-00034-f0e63a7fd03eaeaf.parquet,107,Add a hat.,The man with glasses wearing a white hat with lots of splinters on it smiled in a blue sweater and plopped down on the car,"""Joy in the City: A Woman's Smile Captured in Urban Splendor""

This image captures a woman's radiant smile as she leans out of a car window, set against the vibrant backdrop of a bustling city.",human_brush_alpha,0.08047294616699219,1,0.8618677258491516,0.9710069165192214,False,False,False,False,False,True,10.943915236178597,
he_NfWZ6RB7KAY,HumanEdit,train,add,NfWZ6RB7KAY,/mnt/bn/strategy-mllm-train/user/tanyue/datasets/HumanEdit/data/train-00031-of-00034-cf8f76f6b59658a1.parquet,6,Add a hat.,In front of the big tree a little girl in a pink hat wearing white short sleeves,"The image depicts a young girl with long brown hair, wearing a white tank top and a pink hat with a flower on it. The background is blurry but appears to be a park or outdoor setting with trees and grass. The overall atmosphere suggests a warm and sunny day, with the girl enjoying the outdoors.",human_brush_alpha,0.07340049743652344,1,0.8682793974876404,0.978990633392284,False,False,False,False,False,True,10.920274610981108,
he_OuYESbJjiW0,HumanEdit,train,add,OuYESbJjiW0,/mnt/bn/strategy-mllm-train/user/tanyue/datasets/HumanEdit/data/train-00032-of-00034-fc320d276b19c097.parquet,27,What if the wall is made of pure wood and not painted?,A jeep parked on a desolate gravel lot in the pink evening sunshine,"A lone ice cream truck stands amidst a desolate landscape, its colors starkly contrasting against the barren terrain. The truck's white and blue exterior is a beacon of hope in this harsh environment, where the only signs of life are the scattered rocks and the distant, jagged mountain range. The sky above is a deep, fiery red, casting an otherworldly glow over the entire scene. The image exudes a sense of isolation and desolation, as if the truck has been left to fend for itself in this unforgiving world.",human_brush_alpha,0.1606769561767578,1,0.9122409224510193,0.9831487911943917,False,False,False,False,False,True,11.513335217044578,
he_Vw07IRhemag(1),HumanEdit,train,add,Vw07IRhemag(1),/mnt/bn/strategy-mllm-train/user/tanyue/datasets/HumanEdit/data/train-00033-of-00034-8404b6591ad0d14c.parquet,92,Add a hat.,A little black girl with a pretty hat on her head,"""Smile, it's a beautiful day!""

This image captures a joyful moment of a young girl, likely a child, beaming with happiness as she gazes directly at the camera. Her dark skin and braided hair, styled in a half-up, half-down look, add to her endearing appearance. She wears a vibrant red baseball cap adorned with a yellow button, paired with a teal t-shirt and light blue jeans, which complements her bright smile. The background, though blurred, appears to be an outdoor setting, possibly a park or playground, with a bright sky above. The overall mood of the image is one of carefree delight, as if the girl is savoring a happy memory or enjoying a playful moment.",human_brush_alpha,0.10525226593017578,1,0.9346328377723694,0.9815159944367177,False,False,False,False,False,True,11.068054047406322,
he__-HoZoogPgI,HumanEdit,train,add,_-HoZoogPgI,/mnt/bn/strategy-mllm-train/user/tanyue/datasets/HumanEdit/data/train-00002-of-00034-c7fb3c21a516ec2c.parquet,119,Add glasses.,A girl in black clothes and glasses stands behind gauze,"Here is a possible caption for the image:

""Wrapped in a delicate veil of mystery, this woman stands out against a backdrop of white fabric, her long blonde hair cascading down her back like a golden waterfall. Her gaze is fixed intently on the camera, her expression a subtle blend of curiosity and intrigue. The fabric, draped artfully around her, adds a touch of ethereal beauty to the scene, as if she's about to take flight at any moment. The overall effect is one of understated elegance and quiet confidence, as if she's about to reveal a secret, but not just yet.""",human_brush_alpha,0.012621879577636719,1,0.4255274832248688,0.854541465555068,True,False,False,False,False,True,9.848807976937856,
he__3LvzSuueSM,HumanEdit,train,add,_3LvzSuueSM,/mnt/bn/strategy-mllm-train/user/tanyue/datasets/HumanEdit/data/train-00018-of-00034-97607d160cf642fb.parquet,155,The child holds a milk bottle in his right hand,The child is sitting on the lawn with a bottle in his hand,"The image depicts a young child sitting on the grass, dressed in a gray hoodie with a pointed hood and a white bib. The child is holding a small bottle with a red cap in their right hand, while their left hand is clenched into a fist. The background of the image is blurred, but it appears to be a park or other outdoor setting, with trees and a building visible in the distance.

The overall atmosphere of the image is one of innocence and playfulness, as the child seems to be enjoying the outdoors and the simple pleasure of holding a bottle. The image could be used to illustrate a story or article about childhood, nature, or the joys of simple things in life.",human_brush_alpha,0.03700447082519531,1,0.5367311239242554,0.9107180020811655,False,False,False,True,False,True,11.36546867199978,
he__Jsde7RXd3o,HumanEdit,train,add,_Jsde7RXd3o,/mnt/bn/strategy-mllm-train/user/tanyue/datasets/HumanEdit/data/train-00011-of-00034-15064a8dd2f007e8.parquet,49,Add a fly to the transparent ball of the prototype,There's a bug on the droplets,"The image depicts a small insect, likely a fly or mosquito, suspended in a bubble of air within a larger sphere of water. The insect's iridescent green body and wings are visible as it appears to be trapped inside the bubble, which is surrounded by a dark background that suggests it is underwater.

The overall effect is one of surrealism, as if the insect has been plucked from its natural environment and placed in this unusual, dreamlike setting. The use of muted colors and soft focus adds to the dreamlike quality, creating a sense of mystery and intrigue.",human_brush_alpha,0.14730262756347656,1,0.788169801235199,0.9879991048283322,False,False,False,False,False,True,11.071698936512472,
he__oHRmhtvpWc,HumanEdit,train,add,_oHRmhtvpWc,/mnt/bn/strategy-mllm-train/user/tanyue/datasets/HumanEdit/data/train-00015-of-00034-844251aad179124e.parquet,20,Add dazzling lighting.,Being illuminated by dazzling lights,"The image depicts a person standing on a stage, surrounded by a large screen displaying a vibrant orange and yellow light. The person is silhouetted against the bright lights, making it difficult to discern any features. They appear to be holding a microphone or other object in their hand.

In the foreground, there are several objects that are not clearly visible due to the bright lighting. However, it seems that there are two speakers or other devices on either side of the person, and a small screen or monitor at the bottom of the image.

The background of the image is dominated by the large screen, which displays a mesmerizing pattern of orange and yellow lights. The overall effect is one of energy and excitement, as if the person on stage is about to perform a dynamic and engaging show.",human_brush_alpha,0.0687093734741211,1,0.851401686668396,0.9640248074334018,False,False,False,False,False,True,10.811209491429697,
he__vln5e2nOK0,HumanEdit,train,add,_vln5e2nOK0,/mnt/bn/strategy-mllm-train/user/tanyue/datasets/HumanEdit/data/train-00011-of-00034-15064a8dd2f007e8.parquet,130,Get your child dressed,A child wearing clothes is touching the grass,"A young girl with short hair stands in a field, her arms outstretched as she reaches for something in the distance. She wears a white dress adorned with small flowers, and her gaze is directed towards the horizon. The image is rendered in black and white, with a blurred background that suggests a serene and peaceful atmosphere.",human_brush_alpha,0.1186532974243164,1,0.9289025068283081,0.9859307161045671,False,False,False,False,False,True,10.969454494319045,
